Vserver Type,Partition Name,Vserver State,Vserver State Timestamp,Vserver IP Address,Vserver Name,Hostname,Display Name,Vserver Health,App Security,Vserver Effective State,Vserver Port
HTTP,,Up,"70 days, 15h : 37m : 47s",10.82.134.17,vm192,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.247.216.48,vm193,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm194,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL_BRIDGE,,Out of Service,"4 days, 21h : 07m : 09s",10.82.134.20,vm195,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.30,vm196,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,25
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.8,vm197,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.254,vm198,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
UDP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm199,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm200,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4889
SSL,,Down,"146 days, 17h : 35m : 24s",192.168.1.30,vm201,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"48 days, 18h : 27m : 42s",10.82.134.17,vm202,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,4447
HTTP,,Down,"110 days, 08h : 21m : 02s",10.82.134.248,vm203,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Up,"32 days, 15h : 18m : 40s",10.82.134.7,vm204,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Out of Service,"4 days, 21h : 06m : 35s",10.82.134.8,vm205,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm206,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm207,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm208,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm209,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Out of Service,"4 days, 21h : 06m : 58s",10.86.90.150,vm210,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Up,"80 days, 16h : 57m : 28s",10.82.134.1,vm211,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm212,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm213,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
ANY,,Out of Service,"46 days, 01h : 48m : 22s",10.82.134.20,vm214,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,65535
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm215,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.150,vm216,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,636
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.23,vm217,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.7,vm218,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm219,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.1,vm220,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Up,"4 days, 07h : 11m : 45s",10.82.134.18,vm221,nhqnscab5a,10.86.90.101-10.86.90.102,50,,UP,80
HTTP,,Down,"110 days, 08h : 22m : 10s",10.82.138.11,vm222,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm223,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm224,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Out of Service,"46 days, 01h : 47m : 46s",10.82.134.22,vm225,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm226,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"117 days, 18h : 42m : 28s",10.82.134.254,vm227,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 35s",10.82.134.22,vm228,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Up,"48 days, 18h : 27m : 43s",10.82.134.16,vm229,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,443
SSL,,Down,"6 days, 16h : 05m : 43s",10.82.134.24,vm230,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,18443
TCP,,Out of Service,"4 days, 21h : 06m : 46s",10.82.134.6,vm231,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,7520
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm232,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.130,vm233,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.21,vm234,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm235,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"149 days, 20h : 46m : 07s",0.0.0.0,vm236,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,0
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm237,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm238,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,5443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.14,vm239,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL_BRIDGE,,Down,"146 days, 17h : 35m : 24s",192.168.1.1,vm240,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm241,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 58s",10.82.134.14,vm242,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.19,vm243,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"146 days, 17h : 24m : 20s",10.82.134.13,vm244,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,7520
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm245,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm246,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.88,vm247,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Out of Service,00h : 00m : 26s,10.82.134.17,vm248,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm249,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm250,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
TCP,,Out of Service,00h : 00m : 11s,10.82.134.16,vm251,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,4447
SSL_TCP,,Out of Service,00h : 00m : 11s,10.247.216.48,vm252,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,6514
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm253,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm254,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4903
HTTP,,Down,"110 days, 08h : 25m : 27s",10.82.134.40,vm255,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",10.82.134.18,vm256,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.143,vm257,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"110 days, 08h : 26m : 45s",10.82.138.20,vm258,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Out of Service,"118 days, 18h : 58m : 14s",10.82.134.247,vm259,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL_BRIDGE,,Out of Service,"46 days, 01h : 48m : 10s",10.82.134.20,vm260,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,10550
SSL,,Down,"149 days, 20h : 46m : 07s",10.82.138.12,vm261,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm262,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm263,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.145,vm264,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"111 days, 19h : 21m : 25s",10.82.134.16,vm265,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm266,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
HTTP,,Out of Service,00h : 00m : 15s,10.82.134.252,vm267,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
HTTP,,Up,"70 days, 15h : 37m : 47s",10.82.134.17,vm268,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.247.216.48,vm269,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm270,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL_BRIDGE,,Out of Service,"4 days, 21h : 07m : 09s",10.82.134.20,vm271,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.30,vm272,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,25
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.8,vm273,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.254,vm274,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
UDP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm275,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm276,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4889
SSL,,Down,"146 days, 17h : 35m : 24s",192.168.1.30,vm277,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"48 days, 18h : 27m : 42s",10.82.134.17,vm278,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,4447
HTTP,,Down,"110 days, 08h : 21m : 02s",10.82.134.248,vm279,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Up,"32 days, 15h : 18m : 40s",10.82.134.7,vm280,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Out of Service,"4 days, 21h : 06m : 35s",10.82.134.8,vm281,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm282,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm283,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm284,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm285,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Out of Service,"4 days, 21h : 06m : 58s",10.86.90.150,vm286,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Up,"80 days, 16h : 57m : 28s",10.82.134.1,vm287,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm288,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm289,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
ANY,,Out of Service,"46 days, 01h : 48m : 22s",10.82.134.20,vm290,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,65535
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm291,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.150,vm292,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,636
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.23,vm293,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.7,vm294,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm295,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.1,vm296,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Up,"4 days, 07h : 11m : 45s",10.82.134.18,vm297,nhqnscab5a,10.86.90.101-10.86.90.102,50,,UP,80
HTTP,,Down,"110 days, 08h : 22m : 10s",10.82.138.11,vm298,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm299,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm300,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Out of Service,"46 days, 01h : 47m : 46s",10.82.134.22,vm301,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm302,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"117 days, 18h : 42m : 28s",10.82.134.254,vm303,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 35s",10.82.134.22,vm304,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Up,"48 days, 18h : 27m : 43s",10.82.134.16,vm305,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,443
SSL,,Down,"6 days, 16h : 05m : 43s",10.82.134.24,vm306,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,18443
TCP,,Out of Service,"4 days, 21h : 06m : 46s",10.82.134.6,vm307,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,7520
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm308,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.130,vm309,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.21,vm310,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.5,vm311,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"149 days, 20h : 46m : 07s",0.0.0.0,vm312,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,0
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm313,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm314,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,5443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.14,vm315,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL_BRIDGE,,Down,"146 days, 17h : 35m : 24s",192.168.1.1,vm316,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm317,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 58s",10.82.134.14,vm318,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.19,vm319,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"146 days, 17h : 24m : 20s",10.82.134.13,vm320,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,7520
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm321,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm322,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.88,vm323,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Out of Service,00h : 00m : 26s,10.82.134.17,vm324,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm325,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm326,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
TCP,,Out of Service,00h : 00m : 11s,10.82.134.16,vm327,nhqnscab5a,10.86.90.101-10.86.90.102,67,,DOWN,4447
SSL_TCP,,Out of Service,00h : 00m : 11s,10.247.216.48,vm328,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,6514
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.6,vm329,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm330,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4903
HTTP,,Down,"110 days, 08h : 25m : 27s",10.82.134.40,vm331,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",10.82.134.18,vm332,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.143,vm333,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"110 days, 08h : 26m : 45s",10.82.138.20,vm334,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Out of Service,"118 days, 18h : 58m : 14s",10.82.134.247,vm335,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL_BRIDGE,,Out of Service,"46 days, 01h : 48m : 10s",10.82.134.20,vm336,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,10550
SSL,,Down,"149 days, 20h : 46m : 07s",10.82.138.12,vm337,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm338,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.253,vm339,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.88.96.145,vm340,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"111 days, 19h : 21m : 25s",10.82.134.16,vm341,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.12,vm342,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
HTTP,,Out of Service,00h : 00m : 15s,10.82.134.252,vm343,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
HTTP,,Up,"70 days, 15h : 37m : 47s",10.82.134.17,vm344,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.247.216.48,vm345,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm346,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL_BRIDGE,,Out of Service,"4 days, 21h : 07m : 09s",10.82.134.20,vm347,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.30,vm348,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,25
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.8,vm349,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.254,vm350,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
UDP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm351,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm352,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,4889
SSL,,Down,"146 days, 17h : 35m : 24s",192.168.1.30,vm353,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Up,"48 days, 18h : 27m : 42s",10.82.134.17,vm354,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,4447
HTTP,,Down,"110 days, 08h : 21m : 02s",10.82.134.248,vm355,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Up,"32 days, 15h : 18m : 40s",10.82.134.7,vm356,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Out of Service,"4 days, 21h : 06m : 35s",10.82.134.8,vm357,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm358,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.251,vm359,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm360,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.4,vm361,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Out of Service,"4 days, 21h : 06m : 58s",10.86.90.150,vm362,nhqnscab5a,10.86.90.101-10.86.90.102,50,,DOWN,80
HTTP,,Up,"80 days, 16h : 57m : 28s",10.82.134.1,vm363,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.249,vm364,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",0.0.0.0,vm365,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
ANY,,Out of Service,"46 days, 01h : 48m : 22s",10.82.134.20,vm366,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,65535
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.2,vm367,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
TCP,,Down,"146 days, 17h : 35m : 24s",10.82.134.150,vm368,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,636
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.23,vm369,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
HTTP,,Up,"146 days, 17h : 24m : 20s",10.82.134.7,vm370,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm371,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
SSL,,Up,"146 days, 17h : 24m : 20s",10.82.134.1,vm372,nhqnscab5a,10.86.90.101-10.86.90.102,100,,UP,443
HTTP,,Up,"4 days, 07h : 11m : 45s",10.82.134.18,vm373,nhqnscab5a,10.86.90.101-10.86.90.102,50,,UP,80
HTTP,,Down,"110 days, 08h : 22m : 10s",10.82.138.11,vm374,nhqnscab6b,10.86.90.111-10.86.90.112,0,,DOWN,80
HTTP,,Down,"146 days, 17h : 35m : 24s",10.82.134.13,vm375,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,80
SSL,,Down,"110 days, 08h : 25m : 27s",0.0.0.0,vm376,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,0
HTTP,,Out of Service,"46 days, 01h : 47m : 46s",10.82.134.22,vm377,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,80
SSL,,Down,"146 days, 17h : 35m : 24s",10.82.134.15,vm378,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Down,"117 days, 18h : 42m : 28s",10.82.134.254,vm379,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,443
SSL,,Out of Service,"46 days, 01h : 47m : 35s",10.82.134.22,vm380,nhqnscab5a,10.86.90.101-10.86.90.102,100,,DOWN,443
SSL,,Up,"48 days, 18h : 27m : 43s",10.82.134.16,vm381,nhqnscab5a,10.86.90.101-10.86.90.102,67,,UP,443
SSL,,Down,"6 days, 16h : 05m : 43s",10.82.134.24,vm382,nhqnscab5a,10.86.90.101-10.86.90.102,0,,DOWN,18443
